cell_id,grid_row,grid_col,lat,lon,poi_bar,poi_school,poi_transit,poi_hospital,kde_density
19_44,19,44,41.6975,-87.7275,1,0,0,0,0.025501156652130815
19_45,19,45,41.6975,-87.7225,1,0,0,0,0.6236760847179819
19_46,19,46,41.6975,-87.7175,1,0,1,0,2.801601721504159
19_47,19,47,41.6975,-87.7125,1,1,0,0,2.2823229235293034
19_48,19,48,41.6975,-87.7075,0,2,0,0,1.8231463432954111
19_49,19,49,41.6975,-87.7025,0,3,0,0,3.7417164801142015
19_50,19,50,41.6975,-87.6975,0,2,0,0,3.474991265364315
19_51,19,51,41.6975,-87.69250000000001,0,1,0,0,1.1052943669263564
19_52,19,52,41.6975,-87.6875,1,0,0,0,2.6430861812160735
19_53,19,53,41.6975,-87.6825,2,1,0,0,6.608399847733429
19_54,19,54,41.6975,-87.67750000000001,2,2,1,0,3.9858362210316374
19_55,19,55,41.6975,-87.6725,0,1,2,0,4.548240027181723
19_56,19,56,41.6975,-87.6675,0,2,2,0,6.827032659533489
19_57,19,57,41.6975,-87.66250000000001,0,2,1,0,5.747028150553889
19_58,19,58,41.6975,-87.6575,0,3,0,0,10.69353974738493
19_59,19,59,41.6975,-87.6525,0,3,0,0,11.447176418295088
19_60,19,60,41.6975,-87.64750000000001,0,4,0,0,8.328825863676567
19_61,19,61,41.6975,-87.6425,0,3,0,0,12.066936925982091
19_62,19,62,41.6975,-87.6375,0,4,0,0,10.772185614620259
19_63,19,63,41.6975,-87.63250000000001,0,4,0,0,19.3590506771432
19_64,19,64,41.6975,-87.6275,0,5,0,1,30.0616962819651
19_65,19,65,41.6975,-87.6225,0,6,0,1,31.3353049444831
19_66,19,66,41.6975,-87.6175,0,5,0,0,24.34844684567557
19_67,19,67,41.6975,-87.6125,0,4,2,0,21.325611239824667
19_68,19,68,41.6975,-87.6075,0,3,2,0,11.478593041940687
19_69,19,69,41.6975,-87.6025,0,1,1,0,6.706400724785208
19_70,19,70,41.6975,-87.5975,0,0,0,0,11.886616177168355
19_71,19,71,41.6975,-87.5925,0,0,0,0,3.056260110793104
19_72,19,72,41.6975,-87.5875,0,0,0,0,0.07078620230327576
19_73,19,73,41.6975,-87.5825,0,0,0,0,0.030996888189148242
19_74,19,74,41.6975,-87.5775,0,0,0,0,0.21157689639478092
19_75,19,75,41.6975,-87.5725,0,0,0,0,0.06241319540940576
19_76,19,76,41.6975,-87.56750000000001,0,1,0,0,1.3133293880362358
19_77,19,77,41.6975,-87.5625,0,1,1,0,9.370247231955418
19_78,19,78,41.6975,-87.5575,0,1,1,0,3.4338373886930005
19_79,19,79,41.6975,-87.55250000000001,0,0,0,0,0.35980999097029687
19_80,19,80,41.6975,-87.5475,2,0,0,0,0.35305747741910637
19_81,19,81,41.6975,-87.5425,3,0,0,0,3.676438013420656
19_82,19,82,41.6975,-87.53750000000001,2,2,0,0,7.480683482537409
19_83,19,83,41.6975,-87.5325,2,2,0,0,6.985414093111535
19_84,19,84,41.6975,-87.5275,1,2,0,0,5.401992075046464
19_85,19,85,41.6975,-87.52250000000001,1,0,0,0,2.155650663367887
20_0,20,0,41.7025,-87.9475,0,0,0,0,0.0
20_1,20,1,41.7025,-87.94250000000001,0,0,0,0,0.0
20_2,20,2,41.7025,-87.9375,0,0,0,0,0.0
20_3,20,3,41.7025,-87.9325,0,0,0,0,0.0
20_4,20,4,41.7025,-87.92750000000001,0,0,0,0,0.0
20_5,20,5,41.7025,-87.9225,0,0,0,0,0.0
20_6,20,6,41.7025,-87.9175,0,0,0,0,0.0
20_7,20,7,41.7025,-87.91250000000001,0,0,0,0,0.0
20_8,20,8,41.7025,-87.9075,0,0,0,0,0.0
20_9,20,9,41.7025,-87.9025,0,0,0,0,0.0
20_10,20,10,41.7025,-87.89750000000001,0,0,0,0,0.0
20_11,20,11,41.7025,-87.8925,0,0,0,0,0.0
20_12,20,12,41.7025,-87.8875,0,0,0,0,0.0
20_13,20,13,41.7025,-87.88250000000001,0,0,0,0,0.0
20_14,20,14,41.7025,-87.8775,0,0,0,0,0.0
20_15,20,15,41.7025,-87.8725,0,0,0,0,0.0
20_16,20,16,41.7025,-87.8675,0,0,0,0,0.0
20_17,20,17,41.7025,-87.8625,0,0,0,0,0.0
20_18,20,18,41.7025,-87.8575,0,0,0,0,3.34237404344e-311
20_19,20,19,41.7025,-87.8525,0,0,0,0,1.0641085745657058e-282
20_20,20,20,41.7025,-87.8475,0,0,0,0,6.388687046537993e-256
20_21,20,21,41.7025,-87.8425,0,0,0,0,7.46354209997427e-231
20_22,20,22,41.7025,-87.8375,0,0,0,0,1.7357643586514353e-207
20_23,20,23,41.7025,-87.8325,0,0,0,0,8.02869886948494e-186
20_24,20,24,41.7025,-87.8275,0,0,0,0,7.211090710920074e-166
20_25,20,25,41.7025,-87.8225,0,0,0,0,1.2188817722289537e-147
20_26,20,26,41.7025,-87.81750000000001,0,0,0,0,3.779436416439683e-131
20_27,20,27,41.7025,-87.8125,0,0,0,0,2.1146763550131951e-116
20_28,20,28,41.7025,-87.8075,0,0,0,0,2.1152024539033118e-103
20_29,20,29,41.7025,-87.80250000000001,0,0,0,0,3.7635327224208664e-92
20_30,20,30,41.7025,-87.7975,0,0,0,0,1.1881467487401591e-82
20_31,20,31,41.7025,-87.7925,0,0,0,0,6.646989072530925e-75
20_32,20,32,41.7025,-87.78750000000001,0,0,0,0,2.590308416033331e-66
20_33,20,33,41.7025,-87.7825,0,0,0,0,1.907311148664789e-52
20_34,20,34,41.7025,-87.7775,0,0,0,0,2.4916106121794714e-40
20_35,20,35,41.7025,-87.77250000000001,0,0,0,0,5.7599855551603956e-30
20_36,20,36,41.7025,-87.7675,0,0,0,0,2.3563793840801468e-21
20_37,20,37,41.7025,-87.7625,0,0,0,0,1.7058923918734093e-14
20_38,20,38,41.7025,-87.75750000000001,0,0,0,0,2.185448857514136e-09
20_39,20,39,41.7025,-87.7525,0,0,0,0,4.954641787728442e-06
20_40,20,40,41.7025,-87.7475,0,0,0,0,0.00019877715645528452
20_41,20,41,41.7025,-87.7425,0,0,0,0,0.00014114330512882554
20_42,20,42,41.7025,-87.7375,0,0,0,0,1.1529579295851808e-05
20_43,20,43,41.7025,-87.7325,0,0,0,0,0.00017758870756748917
20_44,20,44,41.7025,-87.7275,1,0,1,0,0.036924156369465534
20_45,20,45,41.7025,-87.7225,1,0,1,0,1.2013735993520973
20_46,20,46,41.7025,-87.7175,1,0,1,0,2.251265743366646
20_47,20,47,41.7025,-87.7125,0,0,1,0,1.1993611352216915
20_48,20,48,41.7025,-87.7075,0,1,0,0,1.115457959909048
20_49,20,49,41.7025,-87.7025,0,1,0,0,3.8113730264730643
20_50,20,50,41.7025,-87.6975,0,1,0,0,3.784415712922751
20_51,20,51,41.7025,-87.69250000000001,0,2,0,0,0.9615145083352962
20_52,20,52,41.7025,-87.6875,2,1,0,0,2.4951159225304527
20_53,20,53,41.7025,-87.6825,2,1,0,0,5.111747246165668
20_54,20,54,41.7025,-87.67750000000001,2,1,0,0,3.2146130754888076
20_55,20,55,41.7025,-87.6725,0,0,2,0,3.229187613930285
20_56,20,56,41.7025,-87.6675,0,0,2,0,4.667712002488322
20_57,20,57,41.7025,-87.66250000000001,0,2,3,0,4.352562050543859
20_58,20,58,41.7025,-87.6575,0,3,1,0,7.621400008361131
20_59,20,59,41.7025,-87.6525,0,4,1,0,8.00067097177318
20_60,20,60,41.7025,-87.64750000000001,0,3,0,0,13.193722726015196
20_61,20,61,41.7025,-87.6425,0,3,0,0,14.647493753665984
20_62,20,62,41.7025,-87.6375,0,3,0,0,14.739757882302214
20_63,20,63,41.7025,-87.63250000000001,0,3,0,0,19.38366228935691
20_64,20,64,41.7025,-87.6275,0,5,0,0,28.441847907398007
20_65,20,65,41.7025,-87.6225,0,3,0,0,31.351989709112498
20_66,20,66,41.7025,-87.6175,0,3,0,0,26.43702636500935
20_67,20,67,41.7025,-87.6125,0,3,2,0,16.521133247105116
20_68,20,68,41.7025,-87.6075,0,5,2,0,11.931550716655847
20_69,20,69,41.7025,-87.6025,0,3,2,0,8.8890782455774
20_70,20,70,41.7025,-87.5975,0,1,0,0,6.285447201132799
20_71,20,71,41.7025,-87.5925,0,0,0,0,0.9340478685659811
20_72,20,72,41.7025,-87.5875,0,0,0,0,0.22419182224234258
20_73,20,73,41.7025,-87.5825,0,0,1,0,0.6009362381560184
20_74,20,74,41.7025,-87.5775,0,0,1,0,1.508043827629991
20_75,20,75,41.7025,-87.5725,0,0,0,0,0.4037462460766475
20_76,20,76,41.7025,-87.56750000000001,0,1,0,0,8.143918617210305
20_77,20,77,41.7025,-87.5625,0,1,0,0,15.9384630708815
20_78,20,78,41.7025,-87.5575,0,1,0,0,4.425772822640522
20_79,20,79,41.7025,-87.55250000000001,1,0,0,0,0.9533211401808092
20_80,20,80,41.7025,-87.5475,2,0,0,0,0.6959639198522429
20_81,20,81,41.7025,-87.5425,3,0,0,0,5.244295171680381
20_82,20,82,41.7025,-87.53750000000001,3,2,0,0,8.817273641054177
20_83,20,83,41.7025,-87.5325,2,3,0,0,10.46437262013539
20_84,20,84,41.7025,-87.5275,1,1,0,0,6.975609681947209
20_85,20,85,41.7025,-87.52250000000001,1,1,0,0,1.5030529628060088
21_0,21,0,41.7075,-87.9475,0,0,0,0,0.0
21_1,21,1,41.7075,-87.94250000000001,0,0,0,0,0.0
21_2,21,2,41.7075,-87.9375,0,0,0,0,0.0
21_3,21,3,41.7075,-87.9325,0,0,0,0,0.0
21_4,21,4,41.7075,-87.92750000000001,0,0,0,0,0.0
21_5,21,5,41.7075,-87.9225,0,0,0,0,0.0
21_6,21,6,41.7075,-87.9175,0,0,0,0,0.0
21_7,21,7,41.7075,-87.91250000000001,0,0,0,0,0.0
21_8,21,8,41.7075,-87.9075,0,0,0,0,0.0
21_9,21,9,41.7075,-87.9025,0,0,0,0,0.0
21_10,21,10,41.7075,-87.89750000000001,0,0,0,0,0.0
21_11,21,11,41.7075,-87.8925,0,0,0,0,0.0
21_12,21,12,41.7075,-87.8875,0,0,0,0,0.0
21_13,21,13,41.7075,-87.88250000000001,0,0,0,0,0.0
21_14,21,14,41.7075,-87.8775,0,0,0,0,0.0
21_15,21,15,41.7075,-87.8725,0,0,0,0,0.0
21_16,21,16,41.7075,-87.8675,0,0,0,0,0.0
21_17,21,17,41.7075,-87.8625,0,0,0,0,6.37e-322
21_18,21,18,41.7075,-87.8575,0,0,0,0,2.510645358375388e-292
21_19,21,19,41.7075,-87.8525,0,0,0,0,1.8020372493567219e-264
21_20,21,20,41.7075,-87.8475,0,0,0,0,2.4034697105268795e-238
21_21,21,21,41.7075,-87.8425,0,0,0,0,6.136468427760459e-214
21_22,21,22,41.7075,-87.8375,0,0,0,0,3.088829941077814e-191
21_23,21,23,41.7075,-87.8325,0,0,0,0,3.104341883312622e-170
21_24,21,24,41.7075,-87.8275,0,0,0,0,6.146918050016057e-151
21_25,21,25,41.7075,-87.8225,0,0,0,0,2.327988271609708e-133
21_26,21,26,41.7075,-87.81750000000001,0,0,0,0,1.6372298052179254e-117
21_27,21,27,41.7075,-87.8125,0,0,0,0,2.0934387738433817e-103
21_28,21,28,41.7075,-87.8075,0,0,0,0,4.8052741972264004e-91
21_29,21,29,41.7075,-87.80250000000001,0,0,0,0,1.9663848445100025e-80
21_30,21,30,41.7075,-87.7975,0,0,0,0,1.429363228356258e-71
21_31,21,31,41.7075,-87.7925,0,0,0,0,1.8423065360690034e-64
21_32,21,32,41.7075,-87.78750000000001,0,0,0,0,4.211402172449988e-59
21_33,21,33,41.7075,-87.7825,0,0,0,0,5.4075519158769645e-50
21_34,21,34,41.7075,-87.7775,0,0,0,0,1.6282603282714227e-38
21_35,21,35,41.7075,-87.77250000000001,0,0,0,0,8.676228849732991e-29
21_36,21,36,41.7075,-87.7675,0,0,0,0,8.181270527367803e-21
21_37,21,37,41.7075,-87.7625,0,0,0,0,1.3651900242226774e-14
21_38,21,38,41.7075,-87.75750000000001,0,0,0,0,4.0313272705498974e-10
21_39,21,39,41.7075,-87.7525,0,0,0,0,2.106617096586515e-07
21_40,21,40,41.7075,-87.7475,0,0,0,0,1.948075500919083e-06
21_41,21,41,41.7075,-87.7425,0,0,0,0,3.198305312606159e-07
21_42,21,42,41.7075,-87.7375,0,0,0,0,1.4694524694860502e-07
21_43,21,43,41.7075,-87.7325,0,0,0,0,0.0001685352431304258
21_44,21,44,41.7075,-87.7275,0,0,1,0,0.06809974407658538
21_45,21,45,41.7075,-87.7225,0,1,1,0,1.1777690763804303
21_46,21,46,41.7075,-87.7175,0,4,1,0,1.1182382094164234
21_47,21,47,41.7075,-87.7125,0,4,1,0,0.5986947971513471
21_48,21,48,41.7075,-87.7075,0,3,0,0,0.9185464005654086
21_49,21,49,41.7075,-87.7025,0,0,0,0,3.0551294751643714
21_50,21,50,41.7075,-87.6975,0,1,0,0,1.695539541000809
21_51,21,51,41.7075,-87.69250000000001,0,1,0,0,0.7991774831356939
21_52,21,52,41.7075,-87.6875,1,2,0,0,2.1205045548027064
21_53,21,53,41.7075,-87.6825,1,3,0,0,3.6175882355951567
21_54,21,54,41.7075,-87.67750000000001,1,3,1,0,3.1860213850532677
21_55,21,55,41.7075,-87.6725,0,3,1,0,3.340462089303336
21_56,21,56,41.7075,-87.6675,0,2,2,0,4.692522899883796
21_57,21,57,41.7075,-87.66250000000001,0,3,2,0,4.170115880141258
21_58,21,58,41.7075,-87.6575,0,4,1,0,6.887454916013872
21_59,21,59,41.7075,-87.6525,0,4,1,0,12.37127448945481
21_60,21,60,41.7075,-87.64750000000001,0,3,1,0,16.87071955379709
21_61,21,61,41.7075,-87.6425,0,3,0,0,18.077521894422922
21_62,21,62,41.7075,-87.6375,0,3,0,0,16.424917926113096
21_63,21,63,41.7075,-87.63250000000001,0,2,0,0,18.83210777429841
21_64,21,64,41.7075,-87.6275,0,2,0,0,27.528065060474034
21_65,21,65,41.7075,-87.6225,0,3,0,0,30.93035287324427
21_66,21,66,41.7075,-87.6175,0,2,0,0,20.64925518609746
21_67,21,67,41.7075,-87.6125,0,3,1,0,13.567450018395347
21_68,21,68,41.7075,-87.6075,0,3,1,0,13.142430608598179
21_69,21,69,41.7075,-87.6025,0,3,1,0,9.377091458593585
21_70,21,70,41.7075,-87.5975,0,2,0,0,3.6334548057776446
21_71,21,71,41.7075,-87.5925,0,0,0,0,1.313553523896361
21_72,21,72,41.7075,-87.5875,0,0,1,0,0.5211210269007618
21_73,21,73,41.7075,-87.5825,0,0,1,0,2.7339792569940786
21_74,21,74,41.7075,-87.5775,0,0,1,0,1.819478741909075
21_75,21,75,41.7075,-87.5725,0,0,1,0,1.9687770111707437
21_76,21,76,41.7075,-87.56750000000001,0,0,0,0,12.223874114075462
21_77,21,77,41.7075,-87.5625,0,0,0,0,12.123590818288463
21_78,21,78,41.7075,-87.5575,0,0,0,0,4.656490273007604
21_79,21,79,41.7075,-87.55250000000001,0,0,0,0,1.4541013454121328
21_80,21,80,41.7075,-87.5475,2,0,0,0,1.4667092666343062
21_81,21,81,41.7075,-87.5425,3,3,0,0,3.558682572447909
21_82,21,82,41.7075,-87.53750000000001,3,3,0,0,8.501451015763804
21_83,21,83,41.7075,-87.5325,2,4,0,0,9.557989077377185
21_84,21,84,41.7075,-87.5275,1,4,0,0,3.4085938977757286
21_85,21,85,41.7075,-87.52250000000001,1,1,0,0,0.2834910160429656
22_0,22,0,41.7125,-87.9475,0,0,0,0,0.0
22_1,22,1,41.7125,-87.94250000000001,0,0,0,0,0.0
22_2,22,2,41.7125,-87.9375,0,0,0,0,0.0
22_3,22,3,41.7125,-87.9325,0,0,0,0,0.0
22_4,22,4,41.7125,-87.92750000000001,0,0,0,0,0.0
22_5,22,5,41.7125,-87.9225,0,0,0,0,0.0
22_6,22,6,41.7125,-87.9175,0,0,0,0,0.0
22_7,22,7,41.7125,-87.91250000000001,0,0,0,0,0.0
22_8,22,8,41.7125,-87.9075,0,0,0,0,0.0
22_9,22,9,41.7125,-87.9025,0,0,0,0,0.0
22_10,22,10,41.7125,-87.89750000000001,0,0,0,0,0.0
22_11,22,11,41.7125,-87.8925,0,0,0,0,0.0
22_12,22,12,41.7125,-87.8875,0,0,0,0,0.0
22_13,22,13,41.7125,-87.88250000000001,0,0,0,0,0.0
22_14,22,14,41.7125,-87.8775,0,0,0,0,0.0
22_15,22,15,41.7125,-87.8725,0,0,0,0,0.0
22_16,22,16,41.7125,-87.8675,0,0,0,0,0.0
22_17,22,17,41.7125,-87.8625,0,0,0,0,3.265281925328027e-303
22_18,22,18,41.7125,-87.8575,0,0,0,0,2.9445156375325864e-274
22_19,22,19,41.7125,-87.8525,0,0,0,0,4.793119503568042e-247
22_20,22,20,41.7125,-87.8475,0,0,0,0,1.4322319024848732e-221
22_21,22,21,41.7125,-87.8425,0,0,0,0,8.061693391273452e-198
22_22,22,22,41.7125,-87.8375,0,0,0,0,8.819843085950197e-176
22_23,22,23,41.7125,-87.8325,0,0,0,0,1.919939086218944e-155
22_24,22,24,41.7125,-87.8275,0,0,0,0,8.316336465245986e-137
22_25,22,25,41.7125,-87.8225,0,0,0,0,7.002617409286643e-120
22_26,22,26,41.7125,-87.81750000000001,0,0,0,0,1.1109062719400697e-104
22_27,22,27,41.7125,-87.8125,0,0,0,0,3.235568753895168e-91
22_28,22,28,41.7125,-87.8075,0,0,0,0,1.7013521021883597e-79
22_29,22,29,41.7125,-87.80250000000001,0,0,0,0,1.599773888161215e-69
22_30,22,30,41.7125,-87.7975,0,0,0,0,2.6763314996602062e-61
22_31,22,31,41.7125,-87.7925,0,0,0,0,7.946124115524551e-55
22_32,22,32,41.7125,-87.78750000000001,0,0,0,0,4.193863646053997e-50
22_33,22,33,41.7125,-87.7825,0,0,0,0,4.526563303864136e-47
22_34,22,34,41.7125,-87.7775,0,0,0,0,1.6490664188708497e-37
22_35,22,35,41.7125,-87.77250000000001,0,0,0,0,2.025401989610039e-28
22_36,22,36,41.7125,-87.7675,0,0,0,0,4.402171135207054e-21
22_37,22,37,41.7125,-87.7625,0,0,0,0,1.693188106093407e-15
22_38,22,38,41.7125,-87.75750000000001,0,0,0,0,1.1524606193876334e-11
22_39,22,39,41.7125,-87.7525,0,0,0,0,1.3881281993477326e-09
22_40,22,40,41.7125,-87.7475,0,0,0,0,2.9588063139200812e-09
22_41,22,41,41.7125,-87.7425,0,0,0,0,1.3313361060596684e-10
22_42,22,42,41.7125,-87.7375,0,0,0,0,6.57252803704593e-08
22_43,22,43,41.7125,-87.7325,0,0,0,0,0.0002899202156775321
22_44,22,44,41.7125,-87.7275,0,1,0,0,0.07230547707354798
22_45,22,45,41.7125,-87.7225,0,2,0,0,0.6482294279783873
22_46,22,46,41.7125,-87.7175,0,4,0,0,0.5914829326098414
22_47,22,47,41.7125,-87.7125,0,4,0,0,0.4213140891406095
22_48,22,48,41.7125,-87.7075,0,3,0,0,0.3376743217432183
22_49,22,49,41.7125,-87.7025,0,0,0,0,0.7827078960695067
22_50,22,50,41.7125,-87.6975,0,0,0,0,0.28412884276294414
22_51,22,51,41.7125,-87.69250000000001,0,1,0,0,0.654656019315514
22_52,22,52,41.7125,-87.6875,0,2,0,0,0.9968485109274912
22_53,22,53,41.7125,-87.6825,0,2,0,0,3.0370181697746705
22_54,22,54,41.7125,-87.67750000000001,0,2,0,0,3.029675726665391
22_55,22,55,41.7125,-87.6725,0,2,1,0,3.34655982304904
22_56,22,56,41.7125,-87.6675,0,1,2,0,5.349509409073684
22_57,22,57,41.7125,-87.66250000000001,0,3,1,0,5.473212824821637
22_58,22,58,41.7125,-87.6575,0,3,0,0,10.445732199693635
22_59,22,59,41.7125,-87.6525,0,4,0,0,12.58144409090526
22_60,22,60,41.7125,-87.64750000000001,0,4,0,0,13.082401071984556
22_61,22,61,41.7125,-87.6425,0,5,0,0,17.838134501338846
22_62,22,62,41.7125,-87.6375,0,3,0,0,14.509928534510001
22_63,22,63,41.7125,-87.63250000000001,0,3,0,0,17.077005954838093
22_64,22,64,41.7125,-87.6275,0,2,0,0,21.690640704425352
22_65,22,65,41.7125,-87.6225,0,3,0,0,24.25072875090421
22_66,22,66,41.7125,-87.6175,0,3,0,0,13.033781756742295
22_67,22,67,41.7125,-87.6125,0,1,0,0,8.903585118762045
22_68,22,68,41.7125,-87.6075,0,1,1,0,8.30225172335862
22_69,22,69,41.7125,-87.6025,0,2,1,0,6.4221694643489755
22_70,22,70,41.7125,-87.5975,0,1,0,0,4.621745881874045
22_71,22,71,41.7125,-87.5925,0,1,0,0,2.75222824262985
22_72,22,72,41.7125,-87.5875,0,0,1,0,1.1636405105609355
22_73,22,73,41.7125,-87.5825,0,0,1,0,2.5575687448110123
22_74,22,74,41.7125,-87.5775,0,0,1,0,1.3381017389502576
22_75,22,75,41.7125,-87.5725,0,2,0,0,6.232996316491366
22_76,22,76,41.7125,-87.56750000000001,0,2,0,0,11.256851715586448
22_77,22,77,41.7125,-87.5625,0,2,0,0,10.875343575182937
22_78,22,78,41.7125,-87.5575,0,1,0,0,4.072061376907057
22_79,22,79,41.7125,-87.55250000000001,0,1,0,0,4.496907474686952
22_80,22,80,41.7125,-87.5475,0,1,0,0,3.1457939262296466
22_81,22,81,41.7125,-87.5425,0,2,0,0,1.9448822113126025
22_82,22,82,41.7125,-87.53750000000001,0,4,0,0,7.2614860674183985
22_83,22,83,41.7125,-87.5325,0,4,0,0,7.0717507244680355
22_84,22,84,41.7125,-87.5275,0,3,0,0,0.9343764878964588
22_85,22,85,41.7125,-87.52250000000001,0,0,0,0,0.01507022190730428
23_0,23,0,41.7175,-87.9475,0,0,0,0,0.0
23_1,23,1,41.7175,-87.94250000000001,0,0,0,0,0.0
23_2,23,2,41.7175,-87.9375,0,0,0,0,0.0
23_3,23,3,41.7175,-87.9325,0,0,0,0,0.0
23_4,23,4,41.7175,-87.92750000000001,0,0,0,0,0.0
23_5,23,5,41.7175,-87.9225,0,0,0,0,0.0
23_6,23,6,41.7175,-87.9175,0,0,0,0,0.0
23_7,23,7,41.7175,-87.91250000000001,0,0,0,0,0.0
23_8,23,8,41.7175,-87.9075,0,0,0,0,0.0
23_9,23,9,41.7175,-87.9025,0,0,0,0,0.0
23_10,23,10,41.7175,-87.89750000000001,0,0,0,0,0.0
23_11,23,11,41.7175,-87.8925,0,0,0,0,0.0
23_12,23,12,41.7175,-87.8875,0,0,0,0,0.0
23_13,23,13,41.7175,-87.88250000000001,0,0,0,0,0.0
23_14,23,14,41.7175,-87.8775,0,0,0,0,0.0
23_15,23,15,41.7175,-87.8725,0,0,0,0,0.0
23_16,23,16,41.7175,-87.8675,0,0,0,0,2.24724429e-315
23_17,23,17,41.7175,-87.8625,0,0,0,0,2.6043326359236425e-285
23_18,23,18,41.7175,-87.8575,0,0,0,0,5.3803085419245516e-257
23_19,23,19,41.7175,-87.8525,0,0,0,0,1.9952990559133156e-230
23_20,23,20,41.7175,-87.8475,0,0,0,0,1.3453267598685904e-205
23_21,23,21,41.7175,-87.8425,0,0,0,0,1.684481602663822e-182
23_22,23,22,41.7175,-87.8375,0,0,0,0,4.034251626998742e-161
23_23,23,23,41.7175,-87.8325,0,0,0,0,1.9036472076296243e-141
23_24,23,24,41.7175,-87.8275,0,0,0,0,1.793498508699497e-123
23_25,23,25,41.7175,-87.8225,0,0,0,0,3.331099243346516e-107
23_26,23,26,41.7175,-87.81750000000001,0,0,0,0,1.1843080193081256e-92
23_27,23,27,41.7175,-87.8125,0,0,0,0,7.824324436553773e-80
23_28,23,28,41.7175,-87.8075,0,0,0,0,9.402739076000715e-69
23_29,23,29,41.7175,-87.80250000000001,0,0,0,0,2.0290716308596614e-59
23_30,23,30,41.7175,-87.7975,0,0,0,0,7.807677300939631e-52
23_31,23,31,41.7175,-87.7925,0,0,0,0,5.3390836340566356e-46
23_32,23,32,41.7175,-87.78750000000001,0,0,0,0,6.528580058189002e-42
23_33,23,33,41.7175,-87.7825,0,0,0,0,1.7803511672022248e-39
23_34,23,34,41.7175,-87.7775,0,0,0,0,3.159958395199723e-37
23_35,23,35,41.7175,-87.77250000000001,0,0,0,0,7.327605769995788e-29
23_36,23,36,41.7175,-87.7675,0,0,0,0,3.670994376342695e-22
23_37,23,37,41.7175,-87.7625,0,0,0,0,3.254527466965441e-17
23_38,23,38,41.7175,-87.75750000000001,0,0,0,0,5.1059288755559825e-14
23_39,23,39,41.7175,-87.7525,0,0,0,0,1.4175750322647782e-12
23_40,23,40,41.7175,-87.7475,0,0,0,0,5.287298112590764e-12
23_41,23,41,41.7175,-87.7425,0,0,0,0,7.009395375696573e-08
23_42,23,42,41.7175,-87.7375,0,0,0,0,2.5931073399727254e-05
23_43,23,43,41.7175,-87.7325,0,0,0,0,0.0006332263040935114
23_44,23,44,41.7175,-87.7275,0,0,0,0,0.0387095514519686
23_45,23,45,41.7175,-87.7225,0,1,0,0,0.1567436575095526
23_46,23,46,41.7175,-87.7175,0,4,0,0,0.3680498948242878
23_47,23,47,41.7175,-87.7125,0,3,0,0,0.08505077955699862
23_48,23,48,41.7175,-87.7075,0,1,0,0,0.041503062479997334
23_49,23,49,41.7175,-87.7025,0,0,0,0,0.04732334297355691
23_50,23,50,41.7175,-87.6975,0,0,0,0,0.03902134580506261
23_51,23,51,41.7175,-87.69250000000001,0,0,0,0,0.18667935882081482
23_52,23,52,41.7175,-87.6875,0,0,0,0,0.4286493052908939
23_53,23,53,41.7175,-87.6825,0,0,0,0,3.4537872836418315
23_54,23,54,41.7175,-87.67750000000001,0,1,0,0,2.886216642063731
23_55,23,55,41.7175,-87.6725,0,1,2,0,3.792035611277706
23_56,23,56,41.7175,-87.6675,0,1,3,0,5.429016083632879
23_57,23,57,41.7175,-87.66250000000001,0,4,3,0,12.967671087634553
23_58,23,58,41.7175,-87.6575,0,5,2,0,15.53515827525271
23_59,23,59,41.7175,-87.6525,0,7,1,0,12.843247973314531
23_60,23,60,41.7175,-87.64750000000001,0,4,1,0,12.689951617775435
23_61,23,61,41.7175,-87.6425,0,3,0,0,17.269074393490367
23_62,23,62,41.7175,-87.6375,0,3,0,0,13.103063881875181
23_63,23,63,41.7175,-87.63250000000001,0,2,0,0,16.18934622477013
23_64,23,64,41.7175,-87.6275,0,2,3,0,24.645061155929824
23_65,23,65,41.7175,-87.6225,0,2,3,0,24.462242779377423
23_66,23,66,41.7175,-87.6175,0,1,1,0,11.669624318729706
23_67,23,67,41.7175,-87.6125,0,1,0,0,7.414193233397768
23_68,23,68,41.7175,-87.6075,0,0,1,0,5.849762908096616
23_69,23,69,41.7175,-87.6025,0,1,1,0,7.467908908305555
23_70,23,70,41.7175,-87.5975,0,1,1,0,8.125475026222398
23_71,23,71,41.7175,-87.5925,0,1,0,0,6.649492893015726
23_72,23,72,41.7175,-87.5875,0,1,0,0,2.907222363047249
23_73,23,73,41.7175,-87.5825,0,1,0,0,4.396946884702331
23_74,23,74,41.7175,-87.5775,0,1,0,0,6.4013257533569785
23_75,23,75,41.7175,-87.5725,0,3,0,0,13.605215923640513
23_76,23,76,41.7175,-87.56750000000001,0,2,0,0,13.452511803629799
23_77,23,77,41.7175,-87.5625,0,2,0,0,10.352788303441889
23_78,23,78,41.7175,-87.5575,2,2,0,0,4.92072185522124
23_79,23,79,41.7175,-87.55250000000001,2,2,0,0,9.984228868081939
23_80,23,80,41.7175,-87.5475,2,2,0,0,5.920100914752976
23_81,23,81,41.7175,-87.5425,0,1,0,0,2.096016089077785
23_82,23,82,41.7175,-87.53750000000001,0,2,0,0,10.406647001028873
23_83,23,83,41.7175,-87.5325,0,2,0,0,6.227460807539961
23_84,23,84,41.7175,-87.5275,0,1,0,0,0.31934964341212346
23_85,23,85,41.7175,-87.52250000000001,0,0,0,0,0.0009324214795327007
